,idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8,lex
1255,11800_LibroBAC.pdf,"Existe, de todas maneras, una regla empírica que recomienda que sus deudas no deban superar el 36% de sus ingresos totales.",Existe una regla que recomienda que sus deudas no superen el treinta y seis por ciento de sus ingresos totales.,Sugeily,15,14,16,5,,,,,,0
1256,11801_LibroBAC.pdf,"Uno de los pasos más importantes que se puede dar para mantener la salud de las finanzas personales que permitan acceder y administrar el crédito, es controlar los gastos.",Uno de los pasos más importantes es controlar los gastos. Así se puede mantener la salud de las finanzas personales que permitan acceder y administrar el crédito.,Sugeily,19,18,15,,,,,,,0
1257,12606_LibroBAC.pdf,"Como ya se ha señalado en capítulos anteriores, si bien el dinero efectivo ha sido un gran avance en el desarrollo de la economía y las finanzas, dicho dinero tiene también grandes limitaciones y también grandes riesgos, especialmente cuando las operaciones comerciales y de los negocios en general, han ido aumentando en proporciones insospechadas.","Como ya se ha señalado, el dinero efectivo ha sido un gran avance en el desarrollo de la economía y las finanzas. Pero también tiene grandes limitaciones y riesgos. Particularmente cuando las operaciones comerciales y de los negocios en general, han aumentado en proporciones insospechadas.",Sugeily,15,5,12,,,,,,,0
1258,12607_LibroBAC.pdf,"Por estas y varias circunstancias más, cada día con más frecuencia, se utilizan medios de pago distintos al dinero en efectivo para pagar las compras, contratar servicios o realizar otras operaciones en que el dinero es un mediador esencial.",Por esto se utilizan medios de pago distintos al dinero en efectivo para pagar las operaciones donde el dinero es un mediador esencial.,Sugeily,15,16,99,,,,,,,0
1259,12608_LibroBAC.pdf,"El conocer todos los medios de pagos disponibles y saber identificar cuál de ellos es el más recomendable usar de acuerdo con las características de la transacción y del medio de pago mismo, es de suma importancia, pues nos permitirá llevar a cabo una operación exitosa, funcional y segura.","Es importante conocer los medios de pagos disponibles e identificar el más recomendable según las características de la transacción. Así se lleva a cabo una operación exitosa, funcional y segura.",Sugeily,15,16,5,,,,,,,0
1260,12609_LibroBAC.pdf,"En este capítulo se describe, por consiguiente, cuáles son los principales medios de pago de la actualidad y sus principales características y ventajas, además se hace mención de los distintos servicios que se han desarrollado a raíz del perfeccionamiento y creciente uso, a nivel mundial, de la Internet.","En este capítulo se describen los principales medios de pago de la actualidad y sus principales características y ventajas. Además, se habla de los distintos servicios que se han desarrollado a raíz del perfeccionamiento y creciente uso de la Internet.",Sugeily,16,15,,,,,,,,0
1261,12610_LibroBAC.pdf,"Para cualquier persona, y está por demás señalar que para cualquier empresa u organización, es inevitable no conocer en la actualidad y hacia el futuro qué son, cuáles son, características y funcionalidad de los medios de pago, objetivo sobre el cual se ha desarrollado este capítulo.","Para cualquier persona, empresa u organización, es inevitable conocer los medios de pago sus características y funcionalidad. Objetivo sobre el cual se ha desarrollado este capítulo.",Sugeily,5,15,19,18,,,,,,0
1262,12613_LibroBAC.pdf,"Todos en la vida, desde pequeños, somos permanentemente compradores.",Somos compradores permanentes desde pequeños.,Sugeily,5,19,18,,,,,,,0
1263,12621_LibroBAC.pdf,La capacidad de compra de una sociedad se asume en la actualidad como el mejor índice de su grado de desarrollo.,La capacidad de compra de una sociedad es vista como el mejor índice de su grado de desarrollo.,Sugeily,15,5,,,,,,,,0
1264,12627_LibroBAC.pdf,"La expansión de la actividad económica en el último siglo, el aumento exponencial del número de transacciones y su diversidad han provocado la aparición de diferentes medios de pago adaptables a las más sofisticadas necesidades.","La aparición de diferentes medios de pago adaptables a todas las necesidades se debe a la expansión de la actividad económica en el último siglo. Además, al aumento exponencial del número de transacciones y su diversidad.",Sugeily,15,19,18,,,,,,,0
1265,12627b_LibroBAC.pdf,"Los medios de pago son por lo tanto la herramienta que los agentes de una economía utilizan para transferir valor monetario en una transacción económica con el fin de pagar por algún bien, servicio o activo financiero que se da a cambio.","Los medios de pago son la herramienta que los agentes de una economía utilizan para transferir valor monetario en una transacción económica. Tienen el fin de pagar por algún bien, servicio o activo financiero.",Sugeily,5,15,,,,,,,,0
1266,12614_LibroBAC.pdf,"Los medios de pago, como el nombre lo dice, son medios con los cuales se procesan pagos de relativamente bajo valor que se realizan entre consumidores o entre consumidores y negocios o prestadores de servicios; se les denomina medios de pago de bajo valor, al menudeo o de alto volumen.","Los medios de pago sirven para procesar pagos de relativamente bajo valor hechos entre consumidores, negocios y prestadores de servicios. Se les denomina medios de pago de bajo valor al menudeo o de alto volumen.",Sugeily,15,16,5,21,8,,,,,0
1267,12636_LibroBAC.pdf,"Sin embargo, cuando las transacciones son varias y de montos considerables, no es práctico que una persona lleve consigo grandes cantidades de efectivo, lo cual representa un alto riesgo para dicha persona.","Sin embargo, cuando son varias transacciones y de montos considerables, no es práctico que una persona lleve consigo grandes cantidades de efectivo. Esto puede representar un alto riesgo.",Sugeily,15,5,,,,,,,,0
1268,12641_LibroBAC.pdf,A través de estos títulos de crédito la persona (titular de la cuenta de cheques o librador) que los da en pago se compromete a ejercitar la obligación literal que en ellos se consigna.,"Mediante estos títulos de crédito, el titular de la cuenta de cheques se compromete a ejercitar la obligación literal que estos consignan.",Sugeily,16,15,5,,,,,,,0
1269,12642_LibroBAC.pdf,Para el pago de estos documentos la persona que los recibe en pago (librado) puede acudir a la institución bancaria que los emite (ya sea para pago en efectivo o depósito en cuenta del mismo banco) o presentarlos en otra institución bancaria para depósito en cuenta.,Para el pago de estos documentos la persona que los recibe en pago puede acudir a la institución bancaria que los emite. Puede ser para pago en efectivo o depósito en cuenta del mismo banco. También puede presentarlos en otra institución bancaria para depósito en cuenta.,Sugeily,15,16,5,,,,,,,0
1270,12645_LibroBAC.pdf,"Desde hace más de una década los bancos han emitido tarjetas de efectivo vinculadas a cuentas de cheques (corriente) y de ahorros, las cuales habían sido utilizadas principalmente para el retiro de efectivo de los cajeros automáticos.",Desde hace más de una década los bancos han emitido tarjetas de efectivo vinculadas a cuentas corriente y de ahorros. Estas habían sido utilizadas principalmente para el retiro de efectivo de los cajeros automáticos.,Sugeily,16,15,,,,,,,,0
1271,12646_LibroBAC.pdf,"Al igual que como ocurre con los retiros de cajeros automáticos, cuando se realizan pagos con tarjetas de débito, el monto de la transacción es deducido inmediatamente de la cuenta bancaria del tarjetahabiente.","Igual que con los cajeros automáticos, cuando se realizan pagos con tarjetas de débito, el monto de la transacción es rebajado inmediatamente de la cuenta bancaria del tarjetahabiente.",Sugeily,15,5,,,,,,,,0
1272,12647_LibroBAC.pdf,"Cuando las tarjetas de débito fueron introducidas no eran aceptadas como medio de pago en muchos puntos de venta; pero en la actualidad, ya son ampliamente aceptadas.","Cuando las tarjetas de débito fueron introducidas, no eran aceptadas como medio de pago en muchos puntos de venta. Actualmente son ampliamente aceptadas.",Sugeily,15,21,5,,,,,,,0
1273,12649_LibroBAC.pdf,"Para la operación óptima de dicha infraestructura ha sido necesaria la inversión de cifras millonarias de dinero para la compra, actualización y mantenimiento de equipo, redes de comunicación y software, con el fin de mantener los servicios operando las 24 horas de todos los días del año.","Para la operación eficiente de esta infraestructura fue necesaria la inversión de cifras millonarias de dinero. Se ha invertido en la compra, actualización y mantenimiento de equipo, redes de comunicación y software para mantener los servicios operando todos los días del año.",Sugeily,15,5,1,,,,,,,1
1274,12650_LibroBAC.pdf,"En este medio de pago para la realización de una transacción participan cuatro agentes: el tarjetahabiente que realiza el pago, el banco emisor de la tarjeta, el comercio receptor de la tarjeta y el banco con el que el comerciante tiene establecido un contrato de servicio, denominado banco adquiriente.","En este medio de pago participan cuatro agentes: el tarjetahabiente que paga y el banco emisor de la tarjeta. Por otro lado, el comercio receptor de la tarjeta y el banco adquiriente con el que el comerciante tiene un contrato de servicio.",Sugeily,15,5,,,,,,,,0
1275,12653_LibroBAC.pdf,"En términos generales, el banco adquiriente cobra al comercio afiliado un porcentaje del valor de la transacción y transfiere a su vez la mayor parte de ese porcentaje al banco emisor de la tarjeta, debido a que es este último el que incurre en el riesgo de crédito.","En términos generales, el banco adquiriente cobra al comercio afiliado un porcentaje del valor de la transacción. Este transfiere la mayor parte de ese porcentaje al banco emisor de la tarjeta, porque este último incurre en el riesgo de crédito.",Sugeily,15,5,,,,,,,,0
1276,12654_LibroBAC.pdf,"Si bien los cajeros automáticos o ATMs no constituyen un medio de pago, en tanto que no permiten que se realicen pagos entre distintos agentes, la infraestructura de cajeros establecida por la banca puede hacer accesible las disposiciones de efectivo, principalmente a través de una tarjeta de débito.","Los cajeros automáticos no constituyen un medio de pago porque no permiten hacer pagos entre distintos agentes. Pero la infraestructura de cajeros establecida por la banca puede hacer accesible las disposiciones de efectivo, principalmente a través de una tarjeta de débito.",Sugeily,5,15,,,,,,,,0
1277,12656_LibroBAC.pdf,"Los cajeros automáticos permiten a las personas, por un lado, mantener un saldo más alto en sus cuentas bancarias por medio del retiro de montos más pequeños con más frecuencia y, por otro, les permite un fácil acceso al dinero en momentos más oportunos.","Los cajeros automáticos permiten mantener un saldo más alto en las cuentas bancarias mediante el retiros más pequeños y frecuentes. Además, le permite un fácil acceso al dinero en momentos más oportunos.",Sugeily,15,5,,,,,,,,0
1278,12657_LibroBAC.pdf,"Una operación en un cajero automático involucra al tarjetahabiente, al banco emisor de la tarjeta, al propio cajero automático (que puede o no ser propiedad del banco que emite la tarjeta) y a la red a la cual tanto el emisor como el cajero automático están conectados.","Una operación en un cajero automático involucra cuatro agentes. Por un lado, al tarjetahabiente y al banco emisor de la tarjeta. Por otro lado, al cajero automático, sea o no propiedad del banco que emite la tarjeta. Por último, a la red a la que están conectados el emisor y el cajero automático.",Sugeily,15,5,,,,,,,,0
1279,15586_LibroBAC.pdf,"Las exenciones de primas se aplican en caso de que la persona asegurada presente invalidez total y permanente, y consiste en que no tendrá que seguir pagando la prima del seguro, la cual se mantendrá vigente hacia el final del plazo contratado.","Las excepciones de primas se aplican en caso de que la persona asegurada presente invalidez total y permanente. Estas consisten en no tener que pagar la prima del seguro, que estará vigente hacia el final del plazo contratado.",Sugeily,1,15,21,,,,,,,1
1280,15588_LibroBAC.pdf,"Pago adicional por invalidez se refiere a lo siguiente: en caso de invalidez total permanente, el seguro deberá entregarle en vida la cantidad contratada, pero tendrá que seguir pagando el seguro básico, con el fin de mantener su vigencia, hasta el final del plazo contratado.","El pago adicional por invalidez implica que, si hay invalidez total permanente, el seguro deberá entregarle en vida la cantidad contratada. Pero tendrá que seguir pagando el seguro básico hasta el final del plazo contratado para mantener su vigencia.",Sugeily,15,5,18,,,,,,,0
