idFinal,Segment,Proposal,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7
171_LibroSIB.Sin copyright.pdf,"En los cajeros automáticos se pueden efectuar operaciones como:  retiros de efectivo,  consulta de saldos y movimientos,  cambio del Número de Identificación Personal (PIN).","En los cajeros automáticos se pueden efectuar operaciones como:  retiros de efectivo,  consulta de saldos y movimientos. Además, del cambio del Número de Identificación Personal.",3 Filtrado_Sugeily_DC.xlsx,13,16,15,,,,,
172_LibroSIB.Sin copyright.pdf,"“BANCARED”, “5B”, “BI” y “PRONTO” son siglas que se pueden leer en algunos cajeros, lo cual indica que se trata de un cajero automático conectado a gran diversidad de bancos, mismos que conforman una red.","“Bancared”, “cincoB”, “BI” y “pronto” son siglas que se pueden leer en algunos cajeros. Esto indica que se trata de un cajero automático conectado a gran diversidad de bancos, mismos que conforman una red.",3 Filtrado_Sugeily_DC.xlsx,13,15,9,,,,,
174_LibroSIB.Sin copyright.pdf,"Sobre su uso: los cajeros operan las 24 horas de los 365 días del año; para utilizarlos se debe insertar o deslizar la tarjeta de crédito o débito, teclear el PIN y seguir las instrucciones que aparecen en la pantalla.",Sobre su uso: los cajeros operan las veinticuatro horas de los trescientos sesenta y cinco días del año. Para utilizarlos debe insertar la tarjeta de crédito o débito. Luego teclear el Número de identidicación personal y seguir las instrucciones que aparecen en la pantalla.,3 Filtrado_Sugeily_DC.xlsx,15,14,21,12,,,,
185_LibroSIB.Sin copyright.pdf,"Ten a la mano los números de teléfono del emisor de la tarjeta para reportar cualquier anomalía, el robo o extravío de la misma.","Ten cerca los números de teléfono del emisor de la tarjeta para reportar anomalías, el robo o extravío de esta.",3 Filtrado_Sugeily_DC.xlsx,15,6,,,,,,
188_LibroSIB.Sin copyright.pdf,"Consiste en arrendar cajillas individuales, con cerraduras de seguridad, ubicadas dentro de las instalaciones de la entidad.",Consiste en arrendar cajillas individuales con cerraduras de seguridad. Están ubicadas dentro de las instalaciones de la entidad.,3 Filtrado_Sugeily_DC.xlsx,18,16,,,,,,
191_LibroSIB.Sin copyright.pdf,"Calificación de riesgo: Opinión que emite, bajo estricta responsabilidad, la empresa calificadora de riesgos; referida a un periodo determinado, en cuanto a la calidad crediticia y capacidad financiera general de un deudor, emisor o contraparte.","Calificación de riesgo: opinión que emite la empresa calificadora de riesgos. Es referida a un periodo determinado, según la calidad crediticia y capacidad financiera general de un deudor, emisor o contraparte.",3 Filtrado_Sugeily_DC.xlsx,15,18,21,16,,,,
192_LibroSIB.Sin copyright.pdf,Capacidad de pago: Capacidad económica financiera de los deudores o solicitantes de créditos para generar fondos y atender oportunamente el pago de  sus obligaciones.,Capacidad de pago: capacidad económica financiera de deudores o solicitantes de créditos para generar fondos y atender el pago de sus obligaciones.,3 Filtrado_Sugeily_DC.xlsx,15,18,,,,,,
193_LibroSIB.Sin copyright.pdf,Capital: Valor de los bienes o el dinero que los socios de una empresa o su propietario individual aportan a la misma para su desarrollo y cumplimiento de sus fines.,Capital: valor de los bienes o el dinero que los socios o el propietario individual aportan a una empresa. Esto es para su desarrollo y cumplimiento de sus fines.,3 Filtrado_Sugeily_DC.xlsx,15,18,,,,,,
194_LibroSIB.Sin copyright.pdf,"El capital, tanto de las empresas de propiedad de persona individual como jurídica, supone una garantía frente a terceros.",El capital de las empresas de propiedad de persona individual y jurídica supone una garantía frente a terceros.,3 Filtrado_Sugeily_DC.xlsx,8,15,,,,,,
198_LibroSIB.Sin copyright.pdf,Cargos por servicios: Cobros realizados por las instituciones financieras por las operaciones que realizan y servicios que prestan a sus clientes.,cargo por servicios: cobros realizados por las instituciones financieras por las operaciones que realizan y servicios que ofrecen.,3 Filtrado_Sugeily_DC.xlsx,18,15,,,,,,
199_LibroSIB.Sin copyright.pdf,"Compensan gastos en que incurren las entidades, tales como: transacciones hechas por medio de cajeros automáticos, no mantener un saldo mínimo en la cuenta, cheques rechazados y emisión de estados de cuenta adicionales.","Compensan gastos en que incurren las entidades. Por ejemplo, transacciones hechas mediante cajeros automáticos y no mantener un saldo mínimo en la cuenta. Asimismo, cheques rechazados y emisión de estados de cuenta adicionales.",3 Filtrado_Sugeily_DC.xlsx,15,9,,,,,,
200_LibroSIB.Sin copyright.pdf,"Casas de bolsa: Persona jurídica, autorizada por la bolsa, inscrita en el Registro del Mercado de Valores y Mercancías, que se dedica a la intermediación en la compraventa de valores, mercancías y otros negocios relacionados con los mismos; actúa en representación de inversionistas y de empresas que necesitan financiarse a través de la bolsa.","Casas de bolsa: persona jurídica autorizada por la bolsa, inscrita en el Registro del Mercado de Valores y Mercancías. Se dedica a la intermediación en la compraventa de valores, mercancías y otros negocios relacionados con esto. Actúa en representación de inversionistas y de empresas que necesitan financiarse mediante la bolsa.",3 Filtrado_Sugeily_DC.xlsx,15,18,21,,,,,
201_LibroSIB.Sin copyright.pdf,Casas de cambio: Sociedades anónimas no bancarias dedicadas a la compra y venta de divisas de diferentes países y que pueden —o no— estar vinculadas a los grupos financieros.,Casas de cambio: sociedades anónimas no bancarias. Dedicadas a la compra y venta de divisas de diferentes países y que pueden estar vinculadas a los grupos financieros.,3 Filtrado_Sugeily_DC.xlsx,15,18,16,,,,,
204_LibroSIB.Sin copyright.pdf,"Casas de empeño: Empresas que prestan un determinado monto de dinero a cambio de un objeto, el cual queda en garantía o prenda.",Casas de empeño: empresas que prestan un monto de dinero a cambio de un objeto que queda en garantía.,3 Filtrado_Sugeily_DC.xlsx,15,18,9,,,,,
207_LibroSIB.Sin copyright.pdf,"En el mismo se hace constar que la entidad recibe cierta cantidad de dinero de una persona o institución, la cual devenga una tasa de interés; y que se compromete a devolver el capital e intereses al vencimiento del plazo acordado.",En este consta que la entidad recibe cierta cantidad de dinero de una persona o institución que devenga una tasa de interés. Esta se compromete a devolver el capital e intereses al vencimiento del plazo acordado.,3 Filtrado_Sugeily_DC.xlsx,15,18,21,9,,,,
208_LibroSIB.Sin copyright.pdf,Certificado de depósito de mercancías: Títulos representativos de la propiedad de los productos o mercancías y contienen el contrato celebrado entre los almacenes generales de depósito como depositarios y los respectivos dueños como depositantes.,Certificado de depósito de mercancías: títulos representativos de la propiedad de los productos o mercancías. Contienen el contrato entre los almacenes generales de depósito como depositarios y los respectivos dueños como depositantes.,3 Filtrado_Sugeily_DC.xlsx,15,18,99,,,,,
209_LibroSIB.Sin copyright.pdf,Cheque: Documento a través del cual se puede disponer del dinero que se ha depositado en una cuenta de depósitos monetarios en el banco.,Cheque: Documento mediante el que se puede disponer del dinero depositado en una cuenta de depósitos monetarios en el banco.,3 Filtrado_Sugeily_DC.xlsx,15,18,9,,,,,
210_LibroSIB.Sin copyright.pdf,"En una operación con cheque intervienen tres figuras: El librador, quien ordena que se efectúe el pago. El beneficiario, que es la persona a favor de quien se emite el cheque, este documento puede identificarse con un nombre determinado o al portador. El Banco Librado, que es la institución que paga el cheque.","En una operación con cheque intervienen tres figuras. Primero, el librador, que es quien ordena que se efectúe el pago.  El beneficiario, persona que recibe cheque. Este documento puede identificarse con un nombre determinado o al portador. Por último, el Banco Librado, que es la institución que paga el cheque.",3 Filtrado_Sugeily_DC.xlsx,15,21,99,,,,,
216_LibroSIB.Sin copyright.pdf,"Período para el cobro de cheques: Un cheque debe ser cobrado en los primeros 15 días calendario a partir de la fecha de emisión; de lo contrario, tomar en cuenta que el banco podrá pagarlo si el librador tiene fondos suficientes, si el cheque se presenta dentro de los seis meses que sigan a su fecha y no ha sido revocado.","Período para el cobro de cheques: deben cobrarse en los primeros quince días calendario después de la fecha de emisión. De lo contrario, recordar que el banco podrá pagarlo si el librador tiene fondos suficientes. Además, si el cheque se presenta dentro de los seis meses posteriores y no ha sido revocado.",3 Filtrado_Sugeily_DC.xlsx,15,14,21,,,,,
225_LibroSIB.Sin copyright.pdf,Para cobrarlos se debe presentar una identificación personal; en el extranjero debe ser el pasaporte.,Para cobrarlos debe presentar una identificación personal. En el extranjero debe ser el pasaporte.,3 Filtrado_Sugeily_DC.xlsx,18,21,,,,,,
226_LibroSIB.Sin copyright.pdf,"Cheque de abono en cuenta: Es aquel donde el librador o el tenedor inserta la leyenda “para abono en cuenta”, con lo que automáticamente no es negociable ni puede ser pagado en efectivo; solo debe ser abonado en cuenta.","Cheque de abono en cuenta:   el librador o el tenedor inserta la leyenda “para abono en cuenta”. De este modo, no es negociable ni puede ser pagado en efectivo. Solo debe ser abonado en cuenta.",3 Filtrado_Sugeily_DC.xlsx,15,21,,,,,,
235_LibroSIB.Sin copyright.pdf,"Clonación de tarjetas: Procedimiento ilegal que consiste en copiar los datos de la banda magnética de las tarjetas de débito o crédito, pasarlos a otro plástico y hacer operaciones fraudulentas utilizando la cuenta del titular.",Clonación de tarjetas: procedimiento ilegal. Consiste en copiar los datos de la banda magnética de las tarjetas de débito o crédito. Se pasan a otro plástico para hacer operaciones fraudulentas con la cuenta del titular.,3 Filtrado_Sugeily_DC.xlsx,18,15,12,,,,,
244_LibroSIB.Sin copyright.pdf,"Esto significa que, cuando el titular de un crédito no pueda cumplir con el pago, será el codeudor quien lo asuma.",Esto significa que el codeudor asume el pago de la deuda si cuando el titular de un crédito no pueda.,3 Filtrado_Sugeily_DC.xlsx,16,15,,,,,,
245_LibroSIB.Sin copyright.pdf,"En caso de existir más de un codeudor, la entidad podrá dirigirse a todos o uno en particular para realizar el cobro.","Si existe más de un codeudor, la entidad puede dirigirse a todos, o solo a uno, para realizar el cobro.",3 Filtrado_Sugeily_DC.xlsx,15,18,,,,,,
248_LibroSIB.Sin copyright.pdf,"Comercialización masiva de seguros: Consiste en la utilización de personas jurídicas como canales de distribución de una aseguradora, facilitando la accesibilidad de una mayor cantidad de población a la contratación de coberturas de seguros.",Comercialización masiva de seguros: consiste en usar personas jurídicas como canales de distribución de una aseguradora. Esto facilita la accesibilidad de una mayor cantidad de población a la contratación de coberturas de seguros.,3 Filtrado_Sugeily_DC.xlsx,18,15,12,,,,,
249_LibroSIB.Sin copyright.pdf,"Las pólizas de seguros que se contratan por estos canales de distribución se caracterizan por la simplificación de las condiciones contractuales, las cuales son susceptibles de estandarización para facilitar la comprensión y manejo por parte del asegurado.",Las pólizas de seguros contratadas por estos canales de distribución se caracterizan por la simplificación de las condiciones contractuales. Estas son susceptibles de estandarización para facilitar la comprensión y manejo por parte del asegurado.,3 Filtrado_Sugeily_DC.xlsx,15,9,,,,,,
251_LibroSIB.Sin copyright.pdf,"En el lenguaje financiero, las comisiones son las cuotas que se pagan a las instituciones financieras a cambio de tener derecho a un producto o servicio.",Las comisiones son las cuotas que se pagan a las instituciones financieras a cambio de acceder a un producto o servicio.,3 Filtrado_Sugeily_DC.xlsx,15,5,,,,,,
252_LibroSIB.Sin copyright.pdf,"Hay dos formas de pagar comisiones: Por su monto, que pueden ser fijas o como porcentaje de una operación. Por su periodicidad, que pueden ser por única vez o por cada operación realizada.","Hay dos formas de pagar comisiones. Por su monto, pueden ser fijas o como porcentaje de una operación. Por su periodicidad, pueden ser por única vez o por cada operación realizada.",3 Filtrado_Sugeily_DC.xlsx,15,21,,,,,,
256_LibroSIB.Sin copyright.pdf,Revisa cuáles son las comisiones de los servicios que tienes contratados y evalúa si realmente los necesitas.,Revisa las comisiones de los servicios que tienes contratados y evalúa si realmente los necesitas.,3 Filtrado_Sugeily_DC.xlsx,18,5,,,,,,
263_LibroSIB.Sin copyright.pdf,"Comité coordinador de asociaciones agrícolas, comerciales, industriales y financieras (CACIF): Asociación empresarial que promueve esfuerzos y acciones en defensa del estado de derecho, la libre empresa y la dignidad de las personas.","Comité coordinador de asociaciones agrícolas, comerciales, industriales y financieras:  asociación empresarial. Promueve esfuerzos y acciones en defensa del estado de derecho, la libre empresa y la dignidad de las personas.",3 Filtrado_Sugeily_DC.xlsx,18,15,13,,,,,
